Potential applied (V)	WE(1).Current (A)	V vs. RHE	j
		V	mA/cm\+(2)
-1.0052490234375	-2.6129150390625E-5	0.0210243322753905	-0.230415788277116
-1.0076904296875	-2.6312255859375E-5	0.0185842810058592	-0.232030474950397
-1.0101318359375	-2.63092041015625E-5	0.0161428521728515	-0.232003563505842
-1.0125732421875	-2.63671875E-5	0.013701875	-0.232514880952381
-1.0150146484375	-2.66082763671875E-5	0.0112622528076172	-0.2346408850722
-1.0174560546875	-2.66265869140625E-5	0.00882098205566395	-0.234802353739528
-1.0198974609375	-2.66387939453125E-5	0.00637966613769514	-0.234909999517747
-1.0223388671875	-2.67364501953125E-5	0.00393898254394509	-0.235771165743496
-1.0247802734375	-2.6922607421875E-5	0.00149895385742171	-0.237412763861332
-1.0272216796875	-2.70416259765625E-5	-9.41571655273643E-4	-0.238462310198964
-1.0296630859375	-2.70477294921875E-5	-0.00338293273925783	-0.238516133088073
-1.0321044921875	-2.71728515625E-5	-0.00582341308593759	-0.239619502314815
-1.0345458984375	-2.7294921875E-5	-0.00826391601562504	-0.240695960097002
-1.0369873046875	-2.74505615234375E-5	-0.0107041705322266	-0.24206844376929
-1.0394287109375	-2.75543212890625E-5	-0.0131448089599611	-0.242983432884149
-1.0418701171875	-2.76580810546875E-5	-0.0155854473876955	-0.243898421999008
-1.0443115234375	-2.7734375E-5	-0.0180262890625	-0.244571208112875
-1.0467529296875	-2.78533935546875E-5	-0.0204668145751954	-0.245620754450507
-1.0491943359375	-2.8045654296875E-5	-0.0229067980957032	-0.247316175457451
-1.0516357421875	-2.816162109375E-5	-0.0253473461914064	-0.248338810350529
-1.0540771484375	-2.83111572265625E-5	-0.0277876458740236	-0.249657471133708
-1.0565185546875	-2.84820556640625E-5	-0.0302277874755861	-0.25116451202877
-1.0589599609375	-2.87200927734375E-5	-0.0326674322509768	-0.253263604704034
-1.0614013671875	-2.87200927734375E-5	-0.0351088385009768	-0.253263604704034
-1.0638427734375	-2.889404296875E-5	-0.0375489575195314	-0.254797557043651
-1.0662841796875	-2.91473388671875E-5	-0.039988489379883	-0.257031206941689
-1.0687255859375	-2.92724609375E-5	-0.0424289697265625	-0.25813457616843
-1.0711669921875	-2.95013427734375E-5	-0.0448686822509767	-0.260152934510031
-1.0736083984375	-2.97027587890625E-5	-0.047308598022461	-0.261929089850639
-1.0760498046875	-2.97637939453125E-5	-0.0497495526123048	-0.262467318741733
-1.0784912109375	-2.99957275390625E-5	-0.0521892425537112	-0.264512588527888
-1.0809326171875	-3.018798828125E-5	-0.0546292260742189	-0.266208009534832
-1.0833740234375	-3.0511474609375E-5	-0.0570682385253907	-0.269060622657628
-1.0858154296875	-3.05816650390625E-5	-0.059509125366211	-0.269679585882385
-1.0882568359375	-3.08135986328125E-5	-0.0619488153076173	-0.271724855668541
-1.0906982421875	-3.1036376953125E-5	-0.0643885729980469	-0.273689391121032
-1.0931396484375	-3.12469482421875E-5	-0.0668284210205079	-0.275546280795304
-1.0955810546875	-3.1610107421875E-5	-0.0692671398925782	-0.27874874269731
-1.0980224609375	-3.173828125E-5	-0.07170759765625	-0.279879023368607
-1.1004638671875	-3.1988525390625E-5	-0.0741471520996095	-0.28208576182209
-1.1029052734375	-3.22906494140625E-5	-0.076586322631836	-0.284749994833003
-1.1053466796875	-3.26202392578125E-5	-0.0790252899169923	-0.287656430844907
-1.1077880859375	-3.29345703125E-5	-0.0814643701171875	-0.290428309634039
-1.1102294921875	-3.3154296875E-5	-0.083904150390625	-0.292365933641975
-1.1126708984375	-3.34686279296875E-5	-0.0863432305908205	-0.295137812431107
-1.1151123046875	-3.38409423828125E-5	-0.0887818817138673	-0.298421008666777
-1.1175537109375	-3.41522216796875E-5	-0.0912209844970704	-0.301165976011354
-1.1199951171875	-3.44757080078125E-5	-0.0936599969482423	-0.304018589134149
-1.1224365234375	-3.48419189453125E-5	-0.0960986932373049	-0.30724796248071
-1.1248779296875	-3.50860595703125E-5	-0.0985382928466798	-0.309400878045084
-1.1273193359375	-3.55133056640625E-5	-0.100976537475586	-0.313168480282738
-1.1297607421875	-3.58673095703125E-5	-0.10341532409668	-0.31629020785108
-1.1322021484375	-3.6328125E-5	-0.1058533203125	-0.320353835978836
-1.1346435546875	-3.66485595703125E-5	-0.10829235534668	-0.323179537657077
-1.1370849609375	-3.7158203125E-5	-0.110729990234375	-0.327673748897707
-1.1395263671875	-3.75396728515625E-5	-0.113168573608398	-0.331037679467041
-1.1419677734375	-3.80340576171875E-5	-0.115606321411133	-0.335397333484899
-1.1444091796875	-3.841552734375E-5	-0.118044904785156	-0.338761264054233
-1.1468505859375	-3.89923095703125E-5	-0.12048204284668	-0.343847527075066
-1.1492919921875	-3.948974609375E-5	-0.122919768066406	-0.348234092537478
-1.1517333984375	-4.01824951171875E-5	-0.125356047973633	-0.354342990451389
-1.1541748046875	-4.058837890625E-5	-0.127794450683594	-0.357922212577161
-1.1566162109375	-4.12109375E-5	-0.13023125	-0.363412147266314
-1.1590576171875	-4.17755126953125E-5	-0.132668478393555	-0.368390764508929
-1.1614990234375	-4.241943359375E-5	-0.135105119628906	-0.374069079309965
-1.1639404296875	-4.31732177734375E-5	-0.137540947875977	-0.380716206114969
-1.1663818359375	-4.388427734375E-5	-0.139977092285156	-0.386986572696208
-1.1688232421875	-4.45953369140625E-5	-0.142413236694336	-0.393256939277447
-1.1712646484375	-4.53369140625E-5	-0.144849155273438	-0.399796420304233
-1.1737060546875	-4.617919921875E-5	-0.147284328613281	-0.407223979001323
-1.1761474609375	-4.7064208984375E-5	-0.149719185791016	-0.415028297922178
-1.1785888671875	-4.79766845703125E-5	-0.15215383972168	-0.423074819844026
-1.1810302734375	-4.8956298828125E-5	-0.154587996826172	-0.431713393546076
-1.1834716796875	-4.99176025390625E-5	-0.157022289428711	-0.440190498580798
-1.1859130859375	-5.101318359375E-5	-0.159455588378906	-0.449851707175926
-1.1883544921875	-5.2044677734375E-5	-0.161889361572266	-0.458947775435406
-1.1907958984375	-5.33599853515625E-5	-0.164321034545899	-0.47054660803847
-1.1932373046875	-5.45135498046875E-5	-0.166753904418945	-0.480719134080137
-1.1956787109375	-5.58990478515625E-5	-0.169185057983398	-0.492936929907959
-1.1981201171875	-5.72265625E-5	-0.171616640625	-0.504643408289242
-1.2005615234375	-5.87249755859375E-5	-0.174046958618164	-0.517856927565586
-1.2030029296875	-6.02508544921875E-5	-0.176477073364258	-0.531312649842923
-1.2054443359375	-6.2164306640625E-5	-0.17890432006836	-0.548186125578704
-1.2078857421875	-6.38427734375E-5	-0.181333305664063	-0.562987420083774
-1.2103271484375	-6.5765380859375E-5	-0.183760484619141	-0.579941630153219
-1.2127685546875	-6.768798828125E-5	-0.186187663574219	-0.596895840222663
-1.2152099609375	-6.976318359375E-5	-0.188613713378906	-0.615195622519841
-1.2176513671875	-7.18994140625E-5	-0.191039311523438	-0.634033633708113
-1.2200927734375	-7.43408203125E-5	-0.193462651367187	-0.655562789351852
-1.2225341796875	-7.6690673828125E-5	-0.195886668701172	-0.676284601658951
-1.2249755859375	-7.9345703125E-5	-0.198308427734375	-0.699697558421517
-1.2274169921875	-8.2061767578125E-5	-0.200729735107422	-0.723648744075176
-1.2298583984375	-8.5052490234375E-5	-0.203149010009766	-0.750021959738757
-1.2322998046875	-8.8165283203125E-5	-0.205567381591797	-0.777471633184524
-1.2347412109375	-9.1522216796875E-5	-0.207983946533203	-0.807074222194665
-1.2371826171875	-9.4940185546875E-5	-0.210400059814453	-0.837215040095899
-1.2396240234375	-9.8876953125E-5	-0.212812333984375	-0.871930803571429
-1.2420654296875	-1.0272216796875E-4	-0.215225285644531	-0.905839223710317
-1.2445068359375	-1.0693359375E-4	-0.21763552734375	-0.942977017195767
-1.2469482421875	-1.11419677734375E-4	-0.220043736572266	-0.982536840691138
-1.2493896484375	-1.16241455078125E-4	-0.222449461669922	-1.02505692308752
-1.2518310546875	-1.21368408203125E-4	-0.224852928466797	-1.07026814993937
-1.2542724609375	-1.26739501953125E-4	-0.227254588623047	-1.1176322923556
-1.2567138671875	-1.32568359375E-4	-0.229652861328125	-1.16903315145503
-1.2591552734375	-1.38763427734375E-4	-0.232048424072266	-1.22366338390101
-1.2615966796875	-1.45172119140625E-4	-0.234442406005859	-1.28017741746583
-1.2640380859375	-1.5203857421875E-4	-0.236833000488281	-1.34072816771384
-1.2664794921875	-1.59393310546875E-4	-0.239219981689453	-1.40558474909061
-1.2689208984375	-1.67205810546875E-4	-0.241603575439453	-1.47447804715057
-1.2713623046875	-1.754150390625E-4	-0.243984233398438	-1.54686983300265
-1.2738037109375	-1.84326171875E-4	-0.246359697265625	-1.62545125110229
-1.2762451171875	-1.93603515625E-4	-0.248732451171875	-1.7072620425485
-1.2786865234375	-2.03582763671875E-4	-0.251100010986328	-1.79526246624228
-1.2811279296875	-2.14080810546875E-4	-0.253463731689453	-1.88783783551036
-1.2835693359375	-2.25311279296875E-4	-0.255822032470703	-1.98687195147156
-1.2860107421875	-2.37213134765625E-4	-0.258175364990234	-2.09182658523479
-1.2884521484375	-2.4981689453125E-4	-0.260523503417969	-2.20297085124559
-1.2908935546875	-2.63397216796875E-4	-0.262864415283203	-2.32272677951389
-1.2933349609375	-2.77557373046875E-4	-0.265201036376953	-2.44759588224758
-1.2957763671875	-2.926025390625E-4	-0.267531108398437	-2.58026930390212
-1.2982177734375	-3.08380126953125E-4	-0.269855760498047	-2.71940147224978
-1.3006591796875	-3.25469970703125E-4	-0.272170701904297	-2.87010556175595
-1.3031005859375	-3.43414306640625E-4	-0.274479320068359	-3.02834485573743
-1.3055419921875	-3.62091064453125E-4	-0.276782518310547	-3.19304289641204
-1.3079833984375	-3.82232666015625E-4	-0.279074876708984	-3.37065843047288
-1.3104248046875	-4.036865234375E-4	-0.281357524414063	-3.55984588569224
-1.3128662109375	-4.25872802734375E-4	-0.283634752197266	-3.75549208760472
-1.3153076171875	-4.49859619140625E-4	-0.285898656005859	-3.96701604180445
-1.3177490234375	-4.74639892578125E-4	-0.288156688232422	-4.1855369715884
-1.3201904296875	-5.0091552734375E-4	-0.290403654785156	-4.41724450920415
-1.3226318359375	-5.28656005859375E-4	-0.292639781494141	-4.66186954020613
-1.3250732421875	-5.57861328125E-4	-0.294865068359375	-4.91941206459436
-1.3275146484375	-5.88623046875E-4	-0.297078837890625	-5.19067942570547
-1.3299560546875	-6.2103271484375E-4	-0.299280412597656	-5.4764789668761
-1.3323974609375	-6.5521240234375E-4	-0.301468889160156	-5.77788714588845
-1.3348388671875	-6.9061279296875E-4	-0.303648332519531	-6.09005990272266
-1.3372802734375	-7.2784423828125E-4	-0.305814226074219	-6.41837952628968
-1.3397216796875	-7.672119140625E-4	-0.307964311523438	-6.76553716104498
-1.3421630859375	-8.0780029296875E-4	-0.310105363769531	-7.12345937362214
