Potential applied (V)	WE(1).Current (A)	V vs. RHE	j
		V	mA/cm\+(2)
-1.3494873046875	-0.00127471923828125	-0.31452251159668	-11.2409103904872
-1.3519287109375	-0.00133880615234375	-0.316517232055664	-11.8060507261354
-1.3543701171875	-0.001405029296875	-0.318497062988281	-12.3900290729718
-1.3568115234375	-0.00147308349609375	-0.320464131469727	-12.990154286541
-1.3592529296875	-0.00154449462890625	-0.322407802124023	-13.6198820891204
-1.3616943359375	-0.0016156005859375	-0.324353599853516	-14.2469187472443
-1.3641357421875	-0.0016937255859375	-0.326250474853516	-14.9358517278439
-1.3665771484375	-0.0017718505859375	-0.328147349853516	-15.6247847084436
-1.3690185546875	-0.00185333251953125	-0.330020827026367	-16.3433202780534
-1.3714599609375	-0.00193572998046875	-0.331887922973633	-17.0699292810295
-1.3739013671875	-0.002021484375	-0.33373162109375	-17.8261408730159
-1.3763427734375	-0.00211151123046875	-0.335545540161133	-18.6200284873788
-1.3787841796875	-0.00220245361328125	-0.33735307800293	-19.421989535108
-1.3812255859375	-0.002294921875	-0.33914998046875	-20.2374063051146
-1.3836669921875	-0.002392578125	-0.34091072265625	-21.0985725308642
-1.3861083984375	-0.00249053955078125	-0.342669337768555	-21.9624299010692
-1.3885498046875	-0.00259429931640625	-0.344387538452149	-22.8774190159281
-1.3909912109375	-0.002696533203125	-0.346116374511719	-23.7789524085097
-1.3934326171875	-0.00280609130859375	-0.347794160766602	-24.7450732680225
-1.3958740234375	-0.00291107177734375	-0.349503853149414	-25.6708269607033
-1.3983154296875	-0.00302398681640625	-0.351158241577148	-26.6665504092262
-1.4007568359375	-0.0031353759765625	-0.352823265380859	-27.6488181354718
-1.4031982421875	-0.00325836181640625	-0.354407460327148	-28.7333493510251
-1.4056396484375	-0.00337738037109375	-0.356019307250977	-29.7828956886574
-1.4080810546875	-0.00349945068359375	-0.357609883422851	-30.8593534708444
-1.4105224609375	-0.0036212158203125	-0.359202586669922	-31.9331201085758
-1.4129638671875	-0.00374969482421875	-0.360748494262695	-33.0660919243276
-1.4154052734375	-0.00387542724609375	-0.362313545532226	-34.1748434399802
-1.4178466796875	-0.00400787353515625	-0.363831801147461	-35.342800133653
-1.4202880859375	-0.00414886474609375	-0.365290498657227	-36.5861088720789
-1.4227294921875	-0.00428131103515625	-0.366808754272461	-37.7540655657518
-1.4251708984375	-0.00441558837890625	-0.368314247436523	-38.9381691261574
-1.4276123046875	-0.00455596923828125	-0.36977719909668	-40.1760955756724
-1.4300537109375	-0.00469390869140625	-0.371257167358399	-41.3924928695437
-1.4324951171875	-0.00484283447265625	-0.372660560913086	-42.7057713638117
-1.4349365234375	-0.00498992919921875	-0.374076716918945	-44.002902991347
-1.4373779296875	-0.0051324462890625	-0.375524779052734	-45.2596674520503
-1.4398193359375	-0.0052838134765625	-0.376911156005859	-46.5944751019621
-1.4422607421875	-0.00543304443359375	-0.378312422485352	-47.9104447406856
-1.4447021484375	-0.00558868408203125	-0.379669020385742	-49.282928412974
-1.4471435546875	-0.0057421875	-0.3810405078125	-50.6365740740741
-1.4495849609375	-0.00590606689453125	-0.382339674682617	-52.0817186466601
-1.4520263671875	-0.006065673828125	-0.383668620605469	-53.4891871968695
-1.4544677734375	-0.0062103271484375	-0.385101793212891	-54.764789668761
-1.4569091796875	-0.0063751220703125	-0.386394578857422	-56.2180076747134
-1.4593505859375	-0.0065338134765625	-0.387729906005859	-57.6174027915565
-1.4617919921875	-0.00670166015625	-0.389001420898437	-59.0975322420635
-1.4642333984375	-0.0068756103515625	-0.390230394287109	-60.6314845816799
-1.4666748046875	-0.0070404052734375	-0.391523179931641	-62.0847025876323
-1.4691162109375	-0.007220458984375	-0.392709611816406	-63.672477816358
-1.4715576171875	-0.0073883056640625	-0.393981126708984	-65.1526072668651
-1.4739990234375	-0.007574462890625	-0.395125017089844	-66.7942053847002
-1.4764404296875	-0.00772705078125	-0.396502885742188	-68.1397776124339
-1.4788818359375	-0.00791015625	-0.397668046875	-69.7544642857143
-1.4813232421875	-0.0080902099609375	-0.398854478759766	-71.3422395144401
-1.4837646484375	-0.0082611083984375	-0.400104722900391	-72.8492804095018
-1.4862060546875	-0.008441162109375	-0.401291154785156	-74.4370556382275
-1.4886474609375	-0.0086212158203125	-0.402477586669922	-76.0248308669533
-1.4910888671875	-0.0087890625	-0.4037491015625	-77.5049603174603
-1.4935302734375	-0.0090118408203125	-0.404637742919922	-79.4694957699515
-1.4959716796875	-0.009173583984375	-0.405951799316406	-80.8958023313492
-1.4984130859375	-0.009375	-0.4069893359375	-82.6719576719577
-1.5008544921875	-0.009552001953125	-0.408197038574219	-84.2328214561288
