Potential applied (V)	Time (s)	WE(1).Current (A)	WE(1).Potential (V)
0.00244140625	71.5821368192725	5.21331787109375E-07	0.0029327392578125
0.0048828125	71.6065368192109	7.22015380859375E-07	0.0054168701171875
0.00732421875	71.6309368191493	8.782958984375E-07	0.00775756835937499
0.009765625	71.6553368190877	1.07025146484375E-06	0.0102325439453125
0.01220703125	71.6797368190261	1.26312255859375E-06	0.0126556396484375
0.0146484375	71.7041368189645	1.39373779296875E-06	0.0150726318359375
0.01708984375	71.7285368189029	1.47674560546875E-06	0.0175445556640625
0.01953125	71.7529368188412	1.597900390625E-06	0.0199615478515625
0.02197265625	71.7773368187796	1.76025390625E-06	0.022418212890625
0.0244140625	71.801736818718	1.89666748046875E-06	0.0248779296875
0.02685546875	71.8261368186564	1.971435546875E-06	0.0273101806640625
0.029296875	71.8505368185948	2.04986572265625E-06	0.0297271728515625
0.03173828125	71.8749368185332	2.17010498046875E-06	0.0321502685546875
0.0341796875	71.8993368184716	2.298583984375E-06	0.0346099853515625
0.03662109375	71.92373681841	2.39715576171875E-06	0.0370880126953125
0.0390625	71.9481368183484	2.44049072265625E-06	0.0395111083984375
0.04150390625	71.9725368182868	2.52716064453125E-06	0.0419677734375
0.0439453125	71.9969368182252	2.66998291015625E-06	0.044390869140625
0.04638671875	72.0213368181636	2.77069091796875E-06	0.0468536376953125
0.048828125	72.045736818102	2.8204345703125E-06	0.04974365234375
0.05126953125	72.0701368180404	2.88116455078125E-06	0.052215576171875
0.0537109375	72.0945368179788	2.98309326171875E-06	0.054595947265625
0.05615234375	72.1189368179172	3.11492919921875E-06	0.05706787109375
0.05859375	72.1433368178556	3.1768798828125E-06	0.059417724609375
0.06103515625	72.167736817794	3.2269287109375E-06	0.06195068359375
0.0634765625	72.1921368177324	3.30169677734375E-06	0.064422607421875
0.06591796875	72.2165368176708	3.41033935546875E-06	0.06689453125
0.068359375	72.2409368176092	3.50128173828125E-06	0.0693359375
0.07080078125	72.2653368175476	3.565673828125E-06	0.07177734375
0.0732421875	72.289736817486	3.59588623046875E-06	0.07427978515625
0.07568359375	72.3141368174244	3.69720458984375E-06	0.07659912109375
0.078125	72.3385368173628	3.81378173828125E-06	0.0791015625
0.08056640625	72.3629368173011	3.89434814453125E-06	0.081634521484375
0.0830078125	72.3873368172395	3.9202880859375E-06	0.08404541015625
0.08544921875	72.4117368171779	3.97674560546875E-06	0.086578369140625
0.087890625	72.4361368171163	4.0850830078125E-06	0.08892822265625
0.09033203125	72.4605368170547	4.188232421875E-06	0.09149169921875
0.0927734375	72.4849368169931	4.24224853515625E-06	0.093963623046875
0.09521484375	72.5093368169315	4.2803955078125E-06	0.0963134765625
0.09765625	72.5337368168699	4.34967041015625E-06	0.09869384765625
0.10009765625	72.5581368168083	4.468994140625E-06	0.101226806640625
0.1025390625	72.5825368167467	4.559326171875E-06	0.103729248046875
0.10498046875	72.6069368166851	4.576416015625E-06	0.10614013671875
0.107421875	72.6313368166235	4.62554931640625E-06	0.108642578125
0.10986328125	72.6557368165619	4.7357177734375E-06	0.11102294921875
0.1123046875	72.6801368165003	4.84527587890625E-06	0.113372802734375
0.11474609375	72.7045368164387	4.89471435546875E-06	0.115997314453125
0.1171875	72.7289368163771	4.9310302734375E-06	0.118377685546875
0.11962890625	72.7533368163155	5.00762939453125E-06	0.120880126953125
0.1220703125	72.7777368162539	5.1171875E-06	0.123321533203125
0.12451171875	72.8021368161923	5.19989013671875E-06	0.12579345703125
0.126953125	72.8265368161307	5.23406982421875E-06	0.1282958984375
0.12939453125	72.8509368160691	5.27801513671875E-06	0.130767822265625
0.1318359375	72.8753368160075	5.38604736328125E-06	0.133209228515625
0.13427734375	72.8997368159459	5.50933837890625E-06	0.135589599609375
0.13671875	72.9241368158843	5.5438232421875E-06	0.1380615234375
0.13916015625	72.9485368158226	5.572509765625E-06	0.1405029296875
0.1416015625	72.972936815761	5.66070556640625E-06	0.142974853515625
0.14404296875	72.9973368156994	5.7708740234375E-06	0.14544677734375
0.146484375	73.0217368156378	5.86212158203125E-06	0.1478271484375
0.14892578125	73.0461368155762	5.90423583984375E-06	0.15032958984375
0.1513671875	73.0705368155146	5.9417724609375E-06	0.15277099609375
0.15380859375	73.094936815453	6.04095458984375E-06	0.15521240234375
0.15625	73.1193368153914	6.1676025390625E-06	0.15679931640625
0.15869140625	73.1437368153298	6.23779296875E-06	0.159271240234375
0.1611328125	73.1681368152682	6.26220703125E-06	0.1617431640625
0.16357421875	73.1925368152066	6.3323974609375E-06	0.16412353515625
0.166015625	73.216936815145	6.4605712890625E-06	0.16656494140625
0.16845703125	73.2413368150834	6.5643310546875E-06	0.169036865234375
0.1708984375	73.2657368150218	6.6131591796875E-06	0.171417236328125
0.17333984375	73.2901368149602	6.6558837890625E-06	0.17388916015625
0.17578125	73.3145368148986	6.75048828125E-06	0.176300048828125
0.17822265625	73.338936814837	6.8634033203125E-06	0.17877197265625
0.1806640625	73.3633368147754	6.9549560546875E-06	0.1812744140625
0.18310546875	73.3877368147138	6.9915771484375E-06	0.183685302734375
0.185546875	73.4121368146522	7.04345703125E-06	0.186065673828125
0.18798828125	73.4365368145906	7.18994140625E-06	0.188507080078125
0.1904296875	73.460936814529	7.2906494140625E-06	0.190948486328125
0.19287109375	73.4853368144674	7.3394775390625E-06	0.1934814453125
0.1953125	73.5097368144058	7.3822021484375E-06	0.195831298828125
0.19775390625	73.5341368143442	7.4981689453125E-06	0.1983642578125
0.2001953125	73.5585368142825	7.623291015625E-06	0.200714111328125
0.20263671875	73.5829368142209	7.71484375E-06	0.203216552734375
0.205078125	73.6073368141593	7.7545166015625E-06	0.20562744140625
0.20751953125	73.6317368140977	7.8277587890625E-06	0.20806884765625
0.2099609375	73.6561368140361	7.9498291015625E-06	0.2105712890625
0.21240234375	73.6805368139745	8.062744140625E-06	0.21295166015625
0.21484375	73.7049368139129	8.1451416015625E-06	0.21539306640625
0.21728515625	73.7293368138513	8.1695556640625E-06	0.217864990234375
0.2197265625	73.7537368137897	8.2916259765625E-06	0.220245361328125
0.22216796875	73.7781368137281	8.4442138671875E-06	0.222747802734375
0.224609375	73.8025368136665	8.5235595703125E-06	0.225189208984375
0.22705078125	73.8269368136049	8.5693359375E-06	0.227630615234375
0.2294921875	73.8513368135433	8.648681640625E-06	0.230072021484375
0.23193359375	73.8757368134817	8.7677001953125E-06	0.232574462890625
0.234375	73.9001368134201	8.905029296875E-06	0.234954833984375
0.23681640625	73.9245368133585	8.9874267578125E-06	0.23748779296875
0.2392578125	73.9489368132969	9.0423583984375E-06	0.2398681640625
0.24169921875	73.9733368132353	9.1339111328125E-06	0.242340087890625
0.244140625	73.9977368131737	9.2987060546875E-06	0.244873046875
0.24658203125	74.0221368131121	9.405517578125E-06	0.247161865234375
0.2490234375	74.0465368130505	9.4512939453125E-06	0.24969482421875
0.25146484375	74.0709368129889	9.5306396484375E-06	0.2520751953125
0.25390625	74.0953368129273	9.6649169921875E-06	0.254486083984375
0.25634765625	74.1197368128657	9.7991943359375E-06	0.2569580078125
0.2587890625	74.144136812804	9.89990234375E-06	0.25946044921875
0.26123046875	74.1685368127424	9.954833984375E-06	0.2618408203125
0.263671875	74.1929368126808	1.004638671875E-05	0.264312744140625
0.26611328125	74.2173368126192	1.01959228515625E-05	0.2667236328125
0.2685546875	74.2417368125576	1.03302001953125E-05	0.269134521484375
0.27099609375	74.266136812496	1.0394287109375E-05	0.271575927734375
0.2734375	74.2905368124344	1.04736328125E-05	0.274078369140625
0.27587890625	74.3149368123728	1.06170654296875E-05	0.276580810546875
0.2783203125	74.3393368123112	1.077880859375E-05	0.279022216796875
0.28076171875	74.3637368122496	1.08642578125E-05	0.281463623046875
0.283203125	74.388136812188	1.09130859375E-05	0.28387451171875
0.28564453125	74.4125368121264	1.1041259765625E-05	0.28631591796875
0.2880859375	74.4369368120648	1.11907958984375E-05	0.288818359375
0.29052734375	74.4613368120032	1.1328125E-05	0.2911376953125
0.29296875	74.4857368119416	1.14013671875E-05	0.293609619140625
0.29541015625	74.51013681188	1.148681640625E-05	0.296051025390625
0.2978515625	74.5345368118184	1.1627197265625E-05	0.29864501953125
0.30029296875	74.5589368117568	1.17919921875E-05	0.300994873046875
0.302734375	74.5833368116952	1.19049072265625E-05	0.30340576171875
0.30517578125	74.6077368116336	1.1956787109375E-05	0.305816650390625
0.3076171875	74.632136811572	1.20819091796875E-05	0.308258056640625
0.31005859375	74.6565368115104	1.22467041015625E-05	0.310760498046875
0.3125	74.6809368114488	1.23992919921875E-05	0.313232421875
0.31494140625	74.7053368113872	1.24969482421875E-05	0.31561279296875
0.3173828125	74.7297368113256	1.25885009765625E-05	0.318084716796875
0.31982421875	74.7541368112639	1.27197265625E-05	0.320526123046875
0.322265625	74.7785368112023	1.28997802734375E-05	0.322967529296875
0.32470703125	74.8029368111407	1.302490234375E-05	0.325469970703125
0.3271484375	74.8273368110791	1.31072998046875E-05	0.327911376953125
0.32958984375	74.8517368110175	1.3201904296875E-05	0.330291748046875
0.33203125	74.8761368109559	1.33758544921875E-05	0.33270263671875
0.33447265625	74.9005368108943	1.3543701171875E-05	0.33514404296875
0.3369140625	74.9249368108327	1.36566162109375E-05	0.337615966796875
0.33935546875	74.9493368107711	1.37359619140625E-05	0.340118408203125
0.341796875	74.9737368107095	1.387939453125E-05	0.34246826171875
0.34423828125	74.9981368106479	1.40716552734375E-05	0.344940185546875
0.3466796875	75.0225368105863	1.42120361328125E-05	0.347381591796875
0.34912109375	75.0469368105247	1.4312744140625E-05	0.34991455078125
0.3515625	75.0713368104631	1.4422607421875E-05	0.352264404296875
0.35400390625	75.0957368104015	1.46087646484375E-05	0.354827880859375
0.3564453125	75.1201368103399	1.47857666015625E-05	0.357208251953125
0.35888671875	75.1445368102783	1.49200439453125E-05	0.35968017578125
0.361328125	75.1689368102167	1.500244140625E-05	0.362152099609375
0.36376953125	75.1933368101551	1.517333984375E-05	0.364471435546875
0.3662109375	75.2177368100935	1.53717041015625E-05	0.367034912109375
0.36865234375	75.2421368100319	1.5533447265625E-05	0.369415283203125
0.37109375	75.2665368099703	1.56280517578125E-05	0.371856689453125
0.37353515625	75.2909368099087	1.57440185546875E-05	0.374298095703125
0.3759765625	75.3153368098471	1.59423828125E-05	0.376708984375
0.37841796875	75.3397368097854	1.614990234375E-05	0.3792724609375
0.380859375	75.3641368097238	1.62811279296875E-05	0.381683349609375
0.38330078125	75.3885368096622	1.63909912109375E-05	0.384063720703125
0.3857421875	75.4129368096006	1.654052734375E-05	0.38653564453125
0.38818359375	75.437336809539	1.6766357421875E-05	0.38897705078125
0.390625	75.4617368094774	1.69586181640625E-05	0.3914794921875
0.39306640625	75.4861368094158	1.70684814453125E-05	0.3939208984375
0.3955078125	75.5105368093542	1.72088623046875E-05	0.39630126953125
0.39794921875	75.5349368092926	1.74041748046875E-05	0.398712158203125
0.400390625	75.559336809231	1.76239013671875E-05	0.4012451171875
0.39794921875	75.5837368091694	1.6204833984375E-05	0.398773193359375
0.3955078125	75.6081368091078	1.5155029296875E-05	0.396331787109375
0.39306640625	75.6325368090462	1.4324951171875E-05	0.393829345703125
0.390625	75.6569368089846	1.36383056640625E-05	0.391448974609375
0.38818359375	75.681336808923	1.30157470703125E-05	0.388916015625
0.3857421875	75.7057368088614	1.239013671875E-05	0.386474609375
0.38330078125	75.7301368087998	1.18072509765625E-05	0.384124755859375
0.380859375	75.7545368087382	1.1322021484375E-05	0.381591796875
0.37841796875	75.7789368086766	1.0931396484375E-05	0.379180908203125
0.3759765625	75.803336808615	1.04736328125E-05	0.376678466796875
0.37353515625	75.8277368085534	9.9945068359375E-06	0.37420654296875
0.37109375	75.8521368084918	9.613037109375E-06	0.371734619140625
0.36865234375	75.8765368084302	9.295654296875E-06	0.36932373046875
0.3662109375	75.9009368083686	8.9691162109375E-06	0.366943359375
0.36376953125	75.925336808307	8.6090087890625E-06	0.364410400390625
0.361328125	75.9497368082453	8.2427978515625E-06	0.362060546875
0.35888671875	75.9741368081837	7.952880859375E-06	0.35955810546875
0.3564453125	75.9985368081221	7.708740234375E-06	0.357147216796875
0.35400390625	76.0229368080605	7.4371337890625E-06	0.3546142578125
0.3515625	76.0473368079989	7.1075439453125E-06	0.352081298828125
0.34912109375	76.0717368079373	6.8267822265625E-06	0.3497314453125
0.3466796875	76.0961368078757	6.6375732421875E-06	0.3472900390625
0.34423828125	76.1205368078141	6.4300537109375E-06	0.34478759765625
