Potential applied (V)	WE(1).Potential (V)	WE(1).Current (A)
0.102386474609375	0.102752685546875	7.29370117187503E-06
0.104827880859375	0.105224609375	7.38525390624994E-06
0.107269287109375	0.107635498046875	7.53784179687494E-06
0.109710693359375	0.11004638671875	7.53784179687494E-06
0.112152099609375	0.112548828125	2.01416015624997E-07
0.114593505859375	0.114990234375	2.44140625E-07
0.117034912109375	0.117431640625	2.86865234375003E-07
0.119476318359375	0.11993408203125	3.23486328124997E-07
0.121917724609375	0.122283935546875	3.60107421875006E-07
0.124359130859375	0.124847412109375	4.04052734375E-07
0.126800537109375	0.127166748046875	4.32434082031249E-07
0.129241943359375	0.12969970703125	4.61730957031251E-07
0.131683349609375	0.13214111328125	4.8736572265625E-07
0.134124755859375	0.134521484375	5.11779785156249E-07
0.136566162109375	0.136993408203125	5.828857421875E-07
0.139007568359375	0.139434814453125	6.0394287109375E-07
0.141448974609375	0.141937255859375	6.2530517578125E-07
0.143890380859375	0.144317626953125	6.4849853515625E-07
0.146331787109375	0.146820068359375	6.6558837890625E-07
0.148773193359375	0.149261474609375	6.8328857421875E-07
0.151214599609375	0.1517333984375	7.0037841796875E-07
0.153656005859375	0.1541748046875	7.18994140625E-07
0.156097412109375	0.1566162109375	7.373046875E-07
0.158538818359375	0.15911865234375	7.5408935546875E-07
0.160980224609375	0.161529541015625	7.696533203125E-07
0.163421630859375	0.163970947265625	7.8460693359375E-07
0.165863037109375	0.16644287109375	7.99560546875E-07
0.168304443359375	0.16876220703125	8.14208984375E-07
0.170745849609375	0.1712646484375	8.2977294921875E-07
0.173187255859375	0.173736572265625	8.453369140625E-07
0.175628662109375	0.176239013671875	8.5968017578125E-07
0.178070068359375	0.178680419921875	8.709716796875E-07
0.180511474609375	0.181060791015625	8.880615234375E-07
0.182952880859375	0.183624267578125	9.0087890625E-07
0.185394287109375	0.18597412109375	9.1766357421875E-07
0.187835693359375	0.18841552734375	9.2864990234375E-07
0.190277099609375	0.19091796875	9.4482421875E-07
0.192718505859375	0.193389892578125	9.564208984375E-07
0.195159912109375	0.19573974609375	9.7137451171875E-07
0.197601318359375	0.198211669921875	9.844970703125E-07
0.200042724609375	0.200653076171875	9.991455078125E-07
0.202484130859375	0.203033447265625	1.01593017578125E-06
0.204925537109375	0.20550537109375	1.03057861328125E-06
0.207366943359375	0.207916259765625	1.04461669921875E-06
0.209808349609375	0.210418701171875	1.0595703125E-06
0.212249755859375	0.212890625	1.07391357421875E-06
0.214691162109375	0.21533203125	1.0882568359375E-06
0.217132568359375	0.217681884765625	1.10260009765625E-06
0.219573974609375	0.22015380859375	1.119384765625E-06
0.222015380859375	0.222686767578125	1.13525390625E-06
0.224456787109375	0.22503662109375	1.14959716796875E-06
0.226898193359375	0.227508544921875	1.16485595703125E-06
0.229339599609375	0.229888916015625	1.1822509765625E-06
0.231781005859375	0.232421875	1.2005615234375E-06
0.234222412109375	0.23492431640625	1.2158203125E-06
0.236663818359375	0.2373046875	1.23291015625E-06
0.239105224609375	0.23974609375	1.251220703125E-06
0.241546630859375	0.242218017578125	1.270751953125E-06
0.243988037109375	0.24456787109375	1.29119873046875E-06
0.246429443359375	0.2471923828125	1.3104248046875E-06
0.248870849609375	0.249603271484375	1.329345703125E-06
0.251312255859375	0.25201416015625	1.34857177734375E-06
0.253753662109375	0.254486083984375	1.368408203125E-06
0.256195068359375	0.25689697265625	1.38580322265625E-06
0.258636474609375	0.25933837890625	1.40899658203125E-06
0.261077880859375	0.261810302734375	1.43218994140625E-06
0.263519287109375	0.264312744140625	1.45477294921875E-06
0.265960693359375	0.2666015625	1.4752197265625E-06
0.268402099609375	0.26910400390625	1.500244140625E-06
0.270843505859375	0.271575927734375	1.52435302734375E-06
0.273284912109375	0.273956298828125	1.549072265625E-06
0.275726318359375	0.276458740234375	1.5740966796875E-06
0.278167724609375	0.278961181640625	1.59820556640625E-06
0.280609130859375	0.2813720703125	1.62628173828125E-06
0.283050537109375	0.2838134765625	1.6534423828125E-06
0.285491943359375	0.28619384765625	1.67938232421875E-06
0.287933349609375	0.288726806640625	1.7095947265625E-06
0.290374755859375	0.291168212890625	1.73492431640625E-06
0.292816162109375	0.293487548828125	1.7657470703125E-06
0.295257568359375	0.29608154296875	1.79351806640625E-06
0.297698974609375	0.2984619140625	1.82281494140625E-06
0.300140380859375	0.30096435546875	1.85638427734375E-06
0.302581787109375	0.30340576171875	1.88446044921875E-06
0.305023193359375	0.305755615234375	1.91864013671875E-06
0.307464599609375	0.30828857421875	1.94976806640625E-06
0.309906005859375	0.31072998046875	1.98150634765625E-06
0.312347412109375	0.313232421875	2.01385498046875E-06
0.314788818359375	0.315643310546875	2.0501708984375E-06
0.317230224609375	0.318023681640625	2.08740234375E-06
0.319671630859375	0.320526123046875	2.12249755859375E-06
0.322113037109375	0.322967529296875	2.15850830078125E-06
0.324554443359375	0.325469970703125	2.19482421875E-06
0.326995849609375	0.327911376953125	2.23541259765625E-06
0.329437255859375	0.33026123046875	2.27294921875E-06
0.331878662109375	0.332763671875	2.31353759765625E-06
0.334320068359375	0.33514404296875	2.349853515625E-06
0.336761474609375	0.33758544921875	2.39349365234375E-06
0.339202880859375	0.340118408203125	2.43408203125E-06
0.341644287109375	0.34246826171875	2.47650146484375E-06
0.344085693359375	0.345001220703125	2.51739501953125E-06
0.346527099609375	0.347381591796875	2.562255859375E-06
0.348968505859375	0.34991455078125	2.6055908203125E-06
0.351409912109375	0.352386474609375	2.65289306640625E-06
0.353851318359375	0.3548583984375	2.69866943359375E-06
0.356292724609375	0.357208251953125	2.74566650390625E-06
0.358734130859375	0.35980224609375	2.7935791015625E-06
0.361175537109375	0.362213134765625	2.84454345703125E-06
0.363616943359375	0.36468505859375	2.8948974609375E-06
0.366058349609375	0.3670654296875	2.94342041015625E-06
0.368499755859375	0.3695068359375	2.99774169921875E-06
0.370941162109375	0.37188720703125	3.04931640625E-06
0.373382568359375	0.37445068359375	3.10150146484375E-06
0.375823974609375	0.376922607421875	3.15673828125E-06
0.378265380859375	0.379302978515625	3.21502685546875E-06
0.380706787109375	0.381866455078125	3.26934814453125E-06
0.383148193359375	0.38409423828125	3.3251953125E-06
0.385589599609375	0.386688232421875	3.3868408203125E-06
0.388031005859375	0.38909912109375	3.4478759765625E-06
0.390472412109375	0.3914794921875	3.5076904296875E-06
0.392913818359375	0.39404296875	3.572998046875E-06
0.395355224609375	0.396514892578125	3.6376953125E-06
0.397796630859375	0.39892578125	3.7017822265625E-06
0.400238037109375	0.401458740234375	3.763427734375E-06
0.402679443359375	0.40380859375	3.83331298828125E-06
0.405120849609375	0.406341552734375	3.90045166015625E-06
0.407562255859375	0.408843994140625	3.96728515625E-06
0.410003662109375	0.41119384765625	4.03961181640625E-06
0.412445068359375	0.413665771484375	4.105224609375E-06
0.414886474609375	0.416107177734375	4.1796875E-06
0.417327880859375	0.41864013671875	4.25537109375E-06
0.419769287109375	0.421112060546875	4.3304443359375E-06
0.422210693359375	0.423431396484375	4.40093994140625E-06
0.424652099609375	0.4259033203125	4.47723388671875E-06
0.427093505859375	0.428314208984375	4.5550537109375E-06
0.429534912109375	0.43084716796875	4.63104248046875E-06
0.431976318359375	0.433349609375	4.7100830078125E-06
0.434417724609375	0.435791015625	4.7930908203125E-06
0.436859130859375	0.438262939453125	4.874267578125E-06
0.439300537109375	0.440765380859375	4.95452880859375E-06
0.441741943359375	0.44317626953125	5.03997802734375E-06
0.444183349609375	0.445556640625	5.12176513671875E-06
0.446624755859375	0.4481201171875	5.20721435546875E-06
0.449066162109375	0.450439453125	5.29266357421875E-06
0.451507568359375	0.45294189453125	5.37933349609375E-06
0.453948974609375	0.455322265625	5.462646484375E-06
0.456390380859375	0.457916259765625	5.55389404296875E-06
0.458831787109375	0.46038818359375	5.6463623046875E-06
0.461273193359375	0.462860107421875	5.73089599609375E-06
