Potential applied (V)	WE(1).Potential (V)	WE(1).Current (A)
0.698089599609375	0.699615478515625	0.000509552001953125
0.700531005859375	0.70208740234375	0.000536376953125
0.702972412109375	0.704620361328125	0.000564453125
0.705413818359375	0.70709228515625	0.00059326171875
0.707855224609375	0.709564208984375	0.0006231689453125
0.710296630859375	0.711090087890625	0.000654296875
0.712738037109375	0.713531494140625	0.00068572998046875
0.715179443359375	0.71600341796875	0.00071807861328125
0.717620849609375	0.718414306640625	0.0007513427734375
0.720062255859375	0.720916748046875	0.0007855224609375
0.722503662109375	0.72332763671875	0.0008209228515625
0.724945068359375	0.725738525390625	0.0008563232421875
0.727386474609375	0.728271484375	0.0008929443359375
0.729827880859375	0.73077392578125	0.00093109130859375
0.732269287109375	0.733245849609375	0.00096954345703125
0.734710693359375	0.735565185546875	0.00100830078125
0.737152099609375	0.738128662109375	0.0010479736328125
0.739593505859375	0.74041748046875	0.00109375
0.742034912109375	0.742950439453125	0.00113067626953125
0.744476318359375	0.745452880859375	0.00117340087890625
0.746917724609375	0.747894287109375	0.001217041015625
0.749359130859375	0.75103759765625	0.00126068115234375
0.751800537109375	0.7525634765625	0.00130523681640625
0.754241943359375	0.7550048828125	0.00135009765625
0.756683349609375	0.7574462890625	0.00139617919921875
0.759124755859375	0.76019287109375	0.00144256591796875
0.761566162109375	0.7623291015625	0.001490478515625
0.764007568359375	0.76507568359375	0.00153778076171875
0.766448974609375	0.76751708984375	0.00158599853515625
0.768890380859375	0.76934814453125	0.00163482666015625
0.771331787109375	0.771484375	0.0016845703125
0.773773193359375	0.7745361328125	0.00173370361328125
0.776214599609375	0.7769775390625	0.00178314208984375
0.778656005859375	0.7794189453125	0.00183441162109375
0.781097412109375	0.78216552734375	0.00188568115234375
0.783538818359375	0.784912109375	0.00193695068359375
0.785980224609375	0.787353515625	0.0019891357421875
0.788421630859375	0.78857421875	0.002041015625
0.790863037109375	0.79193115234375	0.00209259033203125
0.793304443359375	0.7940673828125	0.00214569091796875
0.795745849609375	0.79620361328125	0.0021990966796875
0.798187255859375	0.7989501953125	0.00225311279296875
0.800628662109375	0.80169677734375	0.002305908203125
0.798187255859375	0.7989501953125	0.00223602294921875
0.795745849609375	0.7965087890625	0.00216766357421875
0.793304443359375	0.7940673828125	0.002099609375
0.790863037109375	0.7916259765625	0.00203338623046875
0.788421630859375	0.78857421875	0.00197021484375
0.785980224609375	0.78704833984375	0.00190704345703125
0.783538818359375	0.78399658203125	0.001845703125
0.781097412109375	0.7818603515625	0.00178619384765625
0.778656005859375	0.7794189453125	0.0017279052734375
0.776214599609375	0.7769775390625	0.001671142578125
0.773773193359375	0.77392578125	0.00161590576171875
0.771331787109375	0.77178955078125	0.00156280517578125
0.768890380859375	0.76995849609375	0.0015106201171875
0.766448974609375	0.76690673828125	0.0014593505859375
0.764007568359375	0.7647705078125	0.001409912109375
0.761566162109375	0.76202392578125	0.00136260986328125
0.759124755859375	0.7598876953125	0.00131561279296875
0.756683349609375	0.7568359375	0.0012701416015625
0.754241943359375	0.7550048828125	0.0012255859375
0.751800537109375	0.75225830078125	0.0011822509765625
0.749359130859375	0.74981689453125	0.00114013671875
0.746917724609375	0.747802734375	0.00109893798828125
0.744476318359375	0.745361328125	0.0010589599609375
0.742034912109375	0.742889404296875	0.0010198974609375
0.739593505859375	0.740478515625	0.00098236083984375
0.737152099609375	0.73797607421875	0.00094573974609375
0.734710693359375	0.735565185546875	0.0009100341796875
0.732269287109375	0.733123779296875	0.0008758544921875
0.729827880859375	0.73065185546875	0.00084259033203125
0.727386474609375	0.728240966796875	0.000809326171875
0.724945068359375	0.7257080078125	0.00077789306640625
0.722503662109375	0.723388671875	0.0007476806640625
0.720062255859375	0.7208251953125	0.0007177734375
0.717620849609375	0.718475341796875	0.0006890869140625
0.715179443359375	0.715972900390625	0.0006610107421875
0.712738037109375	0.713592529296875	0.00063385009765625
0.710296630859375	0.71112060546875	0.00060760498046875
0.707855224609375	0.7086181640625	0.00058197021484375
0.705413818359375	0.7061767578125	0.00055694580078125
0.702972412109375	0.703704833984375	0.00053314208984375
0.700531005859375	0.701263427734375	0.00050994873046875
0.698089599609375	0.6988525390625	0.00048748779296875
0.695648193359375	0.696441650390625	0.00046575927734375
0.693206787109375	0.694000244140625	0.00044512939453125
0.690765380859375	0.69158935546875	0.000424957275390625
0.688323974609375	0.689056396484375	0.00040509033203125
0.685882568359375	0.687255859375	0.000386138916015625
0.683441162109375	0.684783935546875	0.00036822509765625
0.680999755859375	0.68231201171875	0.00035064697265625
0.678558349609375	0.6798095703125	0.000333709716796875
0.676116943359375	0.677337646484375	0.000317474365234375
0.673675537109375	0.67486572265625	0.0003017578125
0.671234130859375	0.67236328125	0.00028656005859375
0.668792724609375	0.670013427734375	0.000271881103515625
0.666351318359375	0.66741943359375	0.0002576904296875
0.663909912109375	0.66497802734375	0.000244232177734375
0.661468505859375	0.66241455078125	0.000231231689453125
0.659027099609375	0.660064697265625	0.0002186279296875
0.656585693359375	0.657623291015625	0.00020654296875
0.654144287109375	0.655120849609375	0.000195159912109375
0.651702880859375	0.6527099609375	0.000184051513671875
0.649261474609375	0.65020751953125	0.000173248291015625
0.646820068359375	0.647705078125	0.000162994384765625
0.644378662109375	0.64532470703125	0.0001533203125
0.641937255859375	0.642852783203125	0.000143890380859375
0.639495849609375	0.640411376953125	0.000134857177734375
0.637054443359375	0.637939453125	0.000126129150390625
0.634613037109375	0.635467529296875	0.00011798095703125
0.632171630859375	0.633026123046875	0.00011016845703125
0.629730224609375	0.630523681640625	0.000102752685546875
0.627288818359375	0.6280517578125	9.564208984375E-05
0.624847412109375	0.62567138671875	8.8836669921875E-05
0.622406005859375	0.623199462890625	8.245849609375E-05
0.619964599609375	0.6207275390625	7.6416015625E-05
0.617523193359375	0.61822509765625	7.06787109375E-05
0.615081787109375	0.61590576171875	6.5399169921875E-05
0.612640380859375	0.6134033203125	6.0333251953125E-05
0.610198974609375	0.61090087890625	5.5511474609375E-05
0.607757568359375	0.608428955078125	5.1055908203125E-05
0.605316162109375	0.6060791015625	4.69146728515625E-05
0.602874755859375	0.60357666015625	4.3023681640625E-05
0.600433349609375	0.601226806640625	3.93890380859375E-05
0.597991943359375	0.598663330078125	3.6004638671875E-05
0.595550537109375	0.59625244140625	3.287353515625E-05
0.593109130859375	0.5943603515625	2.9998779296875E-05
0.590667724609375	0.591796875	2.73284912109375E-05
0.588226318359375	0.58917236328125	2.484130859375E-05
0.585784912109375	0.586700439453125	2.255859375E-05
0.583343505859375	0.584228515625	2.04742431640625E-05
0.580902099609375	0.581756591796875	1.859130859375E-05
0.578460693359375	0.57928466796875	1.68487548828125E-05
0.576019287109375	0.576873779296875	1.5277099609375E-05
0.573577880859375	0.57440185546875	1.38336181640625E-05
0.571136474609375	0.571929931640625	1.24969482421875E-05
0.568695068359375	0.569427490234375	1.1309814453125E-05
0.566253662109375	0.5670166015625	1.0247802734375E-05
0.563812255859375	0.564605712890625	9.2559814453125E-06
0.561370849609375	0.562164306640625	8.3587646484375E-06
0.558929443359375	0.55963134765625	7.550048828125E-06
0.556488037109375	0.557159423828125	6.8145751953125E-06
0.554046630859375	0.55474853515625	6.1492919921875E-06
0.551605224609375	0.552337646484375	5.548095703125E-06
0.549163818359375	0.54986572265625	4.998779296875E-06
0.546722412109375	0.547393798828125	4.4952392578125E-06
0.544281005859375	0.544891357421875	4.04754638671875E-06
0.541839599609375	0.54248046875	3.636474609375E-06
0.539398193359375	0.53997802734375	3.26690673828125E-06
0.536956787109375	0.538177490234375	2.94158935546875E-06
0.534515380859375	0.535552978515625	2.63580322265625E-06
0.532073974609375	0.533050537109375	2.35626220703125E-06
0.529632568359375	0.53045654296875	2.108154296875E-06
0.527191162109375	0.528076171875	1.88995361328125E-06
0.524749755859375	0.525665283203125	1.68121337890625E-06
0.522308349609375	0.523101806640625	1.49871826171875E-06
0.519866943359375	0.52069091796875	1.326904296875E-06
0.517425537109375	0.518157958984375	1.1737060546875E-06
0.514984130859375	0.5157470703125	1.0382080078125E-06
0.512542724609375	0.513336181640625	9.1217041015625E-07
0.510101318359375	0.510772705078125	7.9559326171875E-07
0.507659912109375	0.508392333984375	6.8939208984375E-07
