Potential (V),Current (A)
0.676116943359375,0.00031011962890625
0.673675537109375,0.000294830322265625
0.671234130859375,0.00028009033203125
0.668792724609375,0.000265899658203125
0.666351318359375,0.00025213623046875
0.663909912109375,0.000239013671875
0.661468505859375,0.000226348876953125
0.659027099609375,0.0002142333984375
0.656585693359375,0.00020257568359375
0.654144287109375,0.000191497802734375
0.651702880859375,0.0001807861328125
0.649261474609375,0.0001702880859375
0.646820068359375,0.000160400390625
0.644378662109375,0.000150970458984375
0.641937255859375,0.000141876220703125
0.639495849609375,0.0001331787109375
0.637054443359375,0.0001248779296875
0.634613037109375,0.000116943359375
0.632171630859375,0.00010931396484375
0.629730224609375,0.000102081298828125
0.627288818359375,9.5184326171875e-05
0.624847412109375,8.8623046875e-05
0.622406005859375,8.2427978515625e-05
0.619964599609375,7.65380859375e-05
0.617523193359375,7.1014404296875e-05
0.615081787109375,6.5826416015625e-05
0.612640380859375,6.09130859375e-05
0.610198974609375,5.6182861328125e-05
0.607757568359375,5.1849365234375e-05
0.605316162109375,4.77935791015625e-05
0.602874755859375,4.39666748046875e-05
0.600433349609375,4.03656005859375e-05
0.597991943359375,3.70269775390625e-05
0.595550537109375,3.3941650390625e-05
0.593109130859375,3.1103515625e-05
0.590667724609375,2.8448486328125e-05
0.588226318359375,2.5982666015625e-05
0.585784912109375,2.3712158203125e-05
0.583343505859375,2.164306640625e-05
0.580902099609375,1.97357177734375e-05
0.578460693359375,1.79962158203125e-05
0.576019287109375,1.6424560546875e-05
0.573577880859375,1.4971923828125e-05
0.571136474609375,1.363525390625e-05
0.568695068359375,1.2432861328125e-05
0.566253662109375,1.1358642578125e-05
0.563812255859375,1.03546142578125e-05
0.561370849609375,9.43603515625e-06
0.558929443359375,8.612060546875e-06
0.556488037109375,7.8521728515625e-06
0.554046630859375,7.1746826171875e-06
0.551605224609375,6.5460205078125e-06
0.549163818359375,5.9814453125e-06
0.546722412109375,5.462646484375e-06
0.544281005859375,4.998779296875e-06
0.541839599609375,4.5501708984375e-06
0.539398193359375,4.156494140625e-06
0.536956787109375,3.80767822265625e-06
0.534515380859375,3.48052978515625e-06
0.532073974609375,3.1646728515625e-06
0.529632568359375,2.90283203125e-06
0.527191162109375,2.66082763671875e-06
0.524749755859375,2.42706298828125e-06
0.522308349609375,2.222900390625e-06
0.519866943359375,2.03125e-06
0.517425537109375,1.85028076171875e-06
0.514984130859375,1.69097900390625e-06
0.512542724609375,1.54022216796875e-06
0.510101318359375,1.4013671875e-06
0.507659912109375,1.2774658203125e-06
0.505218505859375,1.15966796875e-06
0.502777099609375,1.05255126953125e-06
0.500335693359375,9.4757080078125e-07
0.497894287109375,8.63037109375e-07
0.495452880859375,7.733154296875e-07
0.493011474609375,6.884765625e-07
0.490570068359375,6.1492919921875e-07
0.488128662109375,5.45654296875e-07
0.485687255859375,4.74853515625e-07
0.483245849609375,4.1534423828125e-07
0.480804443359375,3.5308837890625e-07
0.478363037109375,3.0242919921875e-07
0.475921630859375,2.410888671875e-07
0.473480224609375,1.99310302734375e-07
0.471038818359375,1.522216796875e-07
0.468597412109375,1.0791015625e-07
0.466156005859375,6.884765625e-08
0.463714599609375,2.447509765625e-08
0.461273193359375,-1.6204833984375e-08
0.458831787109375,-5.1116943359375e-08
0.456390380859375,-9.3414306640625e-08
0.453948974609375,-1.38153076171875e-07
0.451507568359375,-1.7095947265625e-07
0.449066162109375,-2.0379638671875e-07
0.446624755859375,-2.45941162109375e-07
0.444183349609375,-2.791748046875e-07
0.441741943359375,-3.13873291015625e-07
0.439300537109375,-3.392333984375e-07
0.436859130859375,-3.73016357421875e-07
0.434417724609375,-4.04541015625e-07
0.431976318359375,-4.3109130859375e-07
0.429534912109375,-4.53094482421875e-07
0.427093505859375,-4.78790283203125e-07
0.424652099609375,-5.059814453125e-07
0.422210693359375,-5.419921875e-07
0.419769287109375,-5.6597900390625e-07
0.417327880859375,-5.89691162109375e-07
0.414886474609375,-6.1859130859375e-07
0.412445068359375,-6.4483642578125e-07
0.410003662109375,-6.689453125e-07
0.407562255859375,-6.9183349609375e-07
0.405120849609375,-7.1563720703125e-07
0.402679443359375,-7.3822021484375e-07
0.400238037109375,-7.550048828125e-07
0.397796630859375,-7.855224609375e-07
0.395355224609375,-8.074951171875e-07
0.392913818359375,-8.2794189453125e-07
0.390472412109375,-8.5235595703125e-07
0.388031005859375,-8.7127685546875e-07
0.385589599609375,-8.9111328125e-07
0.383148193359375,-9.0911865234375e-07
0.380706787109375,-9.27734375e-07
0.378265380859375,-9.4970703125e-07
0.375823974609375,-9.6771240234375e-07
0.373382568359375,-9.832763671875e-07
0.370941162109375,-9.99755859375e-07
0.368499755859375,-1.01409912109375e-06
0.366058349609375,-1.03424072265625e-06
0.363616943359375,-1.0418701171875e-06
0.361175537109375,-1.05377197265625e-06
0.358734130859375,-1.07421875e-06
0.356292724609375,-1.08245849609375e-06
0.353851318359375,-1.092529296875e-06
0.351409912109375,-1.10321044921875e-06
0.348968505859375,-1.1212158203125e-06
0.346527099609375,-1.1248779296875e-06
0.344085693359375,-1.13250732421875e-06
0.341644287109375,-1.1395263671875e-06
0.339202880859375,-1.1505126953125e-06
0.336761474609375,-1.15936279296875e-06
0.334320068359375,-1.1614990234375e-06
0.331878662109375,-1.163330078125e-06
0.329437255859375,-1.1712646484375e-06
0.326995849609375,-1.17462158203125e-06
0.324554443359375,-1.1773681640625e-06
0.322113037109375,-1.1785888671875e-06
0.319671630859375,-1.18011474609375e-06
0.317230224609375,-1.18255615234375e-06
0.314788818359375,-1.18560791015625e-06
0.312347412109375,-1.18988037109375e-06
0.309906005859375,-1.190185546875e-06
0.307464599609375,-1.19293212890625e-06
0.305023193359375,-1.1907958984375e-06
0.302581787109375,-1.18896484375e-06
0.300140380859375,-1.190185546875e-06
0.297698974609375,-1.1907958984375e-06
0.295257568359375,-1.1932373046875e-06
0.292816162109375,-1.19293212890625e-06
0.290374755859375,-1.1962890625e-06
0.287933349609375,-1.19873046875e-06
0.285491943359375,-1.1956787109375e-06
0.283050537109375,-1.19781494140625e-06
0.280609130859375,-1.20513916015625e-06
0.278167724609375,-1.20758056640625e-06
0.275726318359375,-1.20819091796875e-06
0.273284912109375,-1.20941162109375e-06
0.270843505859375,-1.2176513671875e-06
0.268402099609375,-1.21734619140625e-06
0.265960693359375,-1.20880126953125e-06
0.263519287109375,-1.212158203125e-06
0.261077880859375,-1.214599609375e-06
0.258636474609375,-1.22039794921875e-06
0.256195068359375,-1.2261962890625e-06
0.253753662109375,-1.219482421875e-06
0.251312255859375,-1.22161865234375e-06
