Potential (V),Current (A)
0.126800537109375,-1.02325439453125e-06
0.124359130859375,-1.026611328125e-06
0.121917724609375,-1.02996826171875e-06
0.119476318359375,-1.02447509765625e-06
0.117034912109375,-1.02935791015625e-06
0.114593505859375,-1.0296630859375e-06
0.112152099609375,-1.02996826171875e-06
0.109710693359375,-1.03271484375e-06
0.107269287109375,-1.033935546875e-06
0.104827880859375,-1.03302001953125e-06
0.102386474609375,-1.03607177734375e-06
0.099945068359375,-1.03759765625e-06
0.097503662109375,-1.03607177734375e-06
0.095062255859375,-1.03790283203125e-06
0.092620849609375,-1.03912353515625e-06
0.090179443359375,-1.0400390625e-06
0.087738037109375,-1.0400390625e-06
0.090179443359375,-9.014892578125e-07
0.092620849609375,-8.0291748046875e-07
0.095062255859375,-7.244873046875e-07
0.097503662109375,-6.549072265625e-07
0.099945068359375,-5.963134765625e-07
0.102386474609375,-5.419921875e-07
0.104827880859375,-4.9041748046875e-07
0.107269287109375,-4.4281005859375e-07
0.109710693359375,-3.997802734375e-07
0.112152099609375,-3.5430908203125e-07
0.114593505859375,-3.155517578125e-07
0.117034912109375,-2.874755859375e-07
0.119476318359375,-2.53936767578125e-07
0.121917724609375,-2.2161865234375e-07
0.124359130859375,-1.91925048828125e-07
0.126800537109375,-1.6204833984375e-07
0.129241943359375,-1.346435546875e-07
0.131683349609375,-1.08428955078125e-07
0.134124755859375,-8.184814453125e-08
0.136566162109375,-5.84716796875e-08
0.139007568359375,-3.466796875e-08
0.141448974609375,-1.23291015625e-08
0.143890380859375,1.28173828125e-08
0.146331787109375,3.5980224609375e-08
0.148773193359375,5.6365966796875e-08
0.151214599609375,7.7362060546875e-08
0.153656005859375,9.832763671875e-08
0.156097412109375,1.18927001953125e-07
0.158538818359375,1.35986328125e-07
0.160980224609375,1.57196044921875e-07
0.163421630859375,1.7510986328125e-07
0.165863037109375,1.900634765625e-07
0.168304443359375,2.09228515625e-07
0.170745849609375,2.266845703125e-07
0.173187255859375,2.44781494140625e-07
0.175628662109375,2.63763427734375e-07
0.178070068359375,2.7667236328125e-07
0.180511474609375,2.9241943359375e-07
0.182952880859375,3.13507080078125e-07
0.185394287109375,3.27301025390625e-07
0.187835693359375,3.43902587890625e-07
0.190277099609375,3.59893798828125e-07
0.192718505859375,3.74603271484375e-07
0.195159912109375,3.92181396484375e-07
0.197601318359375,4.04815673828125e-07
0.200042724609375,4.2315673828125e-07
0.202484130859375,4.38629150390625e-07
0.204925537109375,4.5172119140625e-07
0.207366943359375,4.661865234375e-07
0.209808349609375,4.81842041015625e-07
0.212249755859375,4.96368408203125e-07
0.214691162109375,5.10498046875e-07
0.217132568359375,5.23651123046875e-07
0.219573974609375,5.4071044921875e-07
0.222015380859375,5.562744140625e-07
0.224456787109375,5.70831298828125e-07
0.226898193359375,5.83038330078125e-07
0.229339599609375,5.99700927734375e-07
0.231781005859375,6.1517333984375e-07
0.234222412109375,6.298828125e-07
0.236663818359375,6.4697265625e-07
0.239105224609375,6.6070556640625e-07
0.241546630859375,6.756591796875e-07
0.243988037109375,6.884765625e-07
0.246429443359375,7.061767578125e-07
0.248870849609375,7.2052001953125e-07
0.251312255859375,7.3638916015625e-07
0.253753662109375,7.5103759765625e-07
0.256195068359375,7.6568603515625e-07
0.258636474609375,7.8125e-07
0.261077880859375,7.9803466796875e-07
