Potential applied (V)	Time (s)	WE(1).Current (A)	WE(1).Potential (V)
0.00244140625	72.2081498176919	3.60870361328125E-07	0.0030029296875
0.0048828125	72.2325498176303	6.13067626953125E-07	0.00550537109375
0.00732421875	72.2569498175687	8.599853515625E-07	0.00780029296875
0.009765625	72.2813498175071	1.02935791015625E-06	0.0102294921875
0.01220703125	72.3057498174455	1.11297607421875E-06	0.0126983642578125
0.0146484375	72.3301498173839	1.22528076171875E-06	0.0151641845703125
0.01708984375	72.3545498173223	1.40045166015625E-06	0.0175933837890625
0.01953125	72.3789498172607	1.55548095703125E-06	0.019964599609375
0.02197265625	72.4033498171991	1.63330078125E-06	0.02242431640625
0.0244140625	72.4277498171375	1.690673828125E-06	0.0249237060546875
0.02685546875	72.4521498170759	1.800537109375E-06	0.0274169921875
0.029296875	72.4765498170143	1.9451904296875E-06	0.029791259765625
0.03173828125	72.5009498169527	2.06878662109375E-06	0.0322021484375
0.0341796875	72.5253498168911	2.09869384765625E-06	0.0346466064453125
0.03662109375	72.5497498168295	2.15911865234375E-06	0.0370941162109375
0.0390625	72.5741498167679	2.2882080078125E-06	0.0395477294921875
0.04150390625	72.5985498167063	2.42889404296875E-06	0.0420135498046875
0.0439453125	72.6229498166447	2.48870849609375E-06	0.0444488525390625
0.04638671875	72.6473498165831	2.5048828125E-06	0.0469024658203125
0.048828125	72.6717498165215	2.58819580078125E-06	0.04974365234375
0.05126953125	72.6961498164599	2.7374267578125E-06	0.052093505859375
0.0537109375	72.7205498163983	2.82684326171875E-06	0.054656982421875
0.05615234375	72.7449498163367	2.84271240234375E-06	0.057037353515625
0.05859375	72.7693498162751	2.88604736328125E-06	0.0594482421875
0.06103515625	72.7937498162134	2.99591064453125E-06	0.061981201171875
0.0634765625	72.8181498161518	3.13232421875E-06	0.064422607421875
0.06591796875	72.8425498160902	3.1890869140625E-06	0.066802978515625
0.068359375	72.8669498160286	3.19488525390625E-06	0.0693359375
0.07080078125	72.891349815967	3.265380859375E-06	0.07171630859375
0.0732421875	72.9157498159054	3.39996337890625E-06	0.074249267578125
0.07568359375	72.9401498158438	3.4954833984375E-06	0.076629638671875
0.078125	72.9645498157822	3.5150146484375E-06	0.079132080078125
0.08056640625	72.9889498157206	3.5455322265625E-06	0.0816650390625
0.0830078125	73.013349815659	3.64776611328125E-06	0.08404541015625
0.08544921875	73.0377498155974	3.7786865234375E-06	0.086517333984375
0.087890625	73.0621498155358	3.8421630859375E-06	0.08892822265625
0.09033203125	73.0865498154742	3.8446044921875E-06	0.091461181640625
0.0927734375	73.1109498154126	3.90411376953125E-06	0.0938720703125
0.09521484375	73.135349815351	4.031982421875E-06	0.096343994140625
0.09765625	73.1597498152894	4.12322998046875E-06	0.098724365234375
0.10009765625	73.1841498152278	4.15679931640625E-06	0.101226806640625
0.1025390625	73.2085498151662	4.1827392578125E-06	0.103759765625
0.10498046875	73.2329498151046	4.27703857421875E-06	0.106170654296875
0.107421875	73.257349815043	4.4061279296875E-06	0.1085205078125
0.10986328125	73.2817498149814	4.4677734375E-06	0.111083984375
0.1123046875	73.3061498149198	4.47662353515625E-06	0.113555908203125
0.11474609375	73.3305498148582	4.5294189453125E-06	0.115966796875
0.1171875	73.3549498147966	4.66033935546875E-06	0.11846923828125
0.11962890625	73.379349814735	4.7711181640625E-06	0.12091064453125
0.1220703125	73.4037498146733	4.80804443359375E-06	0.12335205078125
0.12451171875	73.4281498146117	4.82452392578125E-06	0.125823974609375
0.126953125	73.4525498145501	4.908447265625E-06	0.128326416015625
0.12939453125	73.4769498144885	5.0482177734375E-06	0.1307373046875
0.1318359375	73.5013498144269	5.12542724609375E-06	0.133209228515625
0.13427734375	73.5257498143653	5.1348876953125E-06	0.1356201171875
0.13671875	73.5501498143037	5.17303466796875E-06	0.1380615234375
0.13916015625	73.5745498142421	5.311279296875E-06	0.140533447265625
0.1416015625	73.5989498141805	5.43914794921875E-06	0.143035888671875
0.14404296875	73.6233498141189	5.47943115234375E-06	0.14544677734375
0.146484375	73.6477498140573	5.47698974609375E-06	0.14788818359375
0.14892578125	73.6721498139957	5.56365966796875E-06	0.150360107421875
0.1513671875	73.6965498139341	5.71380615234375E-06	0.152801513671875
0.15380859375	73.7209498138725	5.811767578125E-06	0.155303955078125
0.15625	73.7453498138109	5.82611083984375E-06	0.15765380859375
0.15869140625	73.7697498137493	5.87005615234375E-06	0.160247802734375
0.1611328125	73.7941498136877	5.99334716796875E-06	0.162628173828125
0.16357421875	73.8185498136261	6.13067626953125E-06	0.165069580078125
0.166015625	73.8429498135645	6.1859130859375E-06	0.16656494140625
0.16845703125	73.8673498135029	6.18896484375E-06	0.169158935546875
0.1708984375	73.8917498134413	6.280517578125E-06	0.1715087890625
0.17333984375	73.9161498133797	6.4300537109375E-06	0.1739501953125
0.17578125	73.9405498133181	6.5277099609375E-06	0.176361083984375
0.17822265625	73.9649498132565	6.5521240234375E-06	0.178802490234375
0.1806640625	73.9893498131948	6.5948486328125E-06	0.1812744140625
0.18310546875	74.0137498131332	6.7169189453125E-06	0.183807373046875
0.185546875	74.0381498130716	6.8603515625E-06	0.1861572265625
0.18798828125	74.06254981301	6.927490234375E-06	0.18853759765625
0.1904296875	74.0869498129484	6.94580078125E-06	0.19097900390625
0.19287109375	74.1113498128868	7.03125E-06	0.193511962890625
0.1953125	74.1357498128252	7.1868896484375E-06	0.19586181640625
0.19775390625	74.1601498127636	7.2967529296875E-06	0.198333740234375
0.2001953125	74.184549812702	7.3333740234375E-06	0.200775146484375
0.20263671875	74.2089498126404	7.3760986328125E-06	0.2032470703125
0.205078125	74.2333498125788	7.501220703125E-06	0.205718994140625
0.20751953125	74.2577498125172	7.6507568359375E-06	0.208221435546875
0.2099609375	74.2821498124556	7.7392578125E-06	0.21051025390625
0.21240234375	74.306549812394	7.757568359375E-06	0.213104248046875
0.21484375	74.3309498123324	7.8216552734375E-06	0.215423583984375
0.21728515625	74.3553498122708	7.9925537109375E-06	0.2178955078125
0.2197265625	74.3797498122092	8.1268310546875E-06	0.220306396484375
0.22216796875	74.4041498121476	8.172607421875E-06	0.222869873046875
0.224609375	74.428549812086	8.203125E-06	0.2252197265625
0.22705078125	74.4529498120244	8.3343505859375E-06	0.227691650390625
0.2294921875	74.4773498119628	8.5113525390625E-06	0.230072021484375
0.23193359375	74.5017498119012	8.60595703125E-06	0.2325439453125
0.234375	74.5261498118396	8.642578125E-06	0.23504638671875
0.23681640625	74.550549811778	8.721923828125E-06	0.237518310546875
0.2392578125	74.5749498117164	8.8897705078125E-06	0.23992919921875
0.24169921875	74.5993498116547	9.027099609375E-06	0.242431640625
0.244140625	74.6237498115931	9.0972900390625E-06	0.24481201171875
0.24658203125	74.6481498115315	9.136962890625E-06	0.247314453125
0.2490234375	74.6725498114699	9.26513671875E-06	0.249725341796875
0.25146484375	74.6969498114083	9.4573974609375E-06	0.252105712890625
0.25390625	74.7213498113467	9.5550537109375E-06	0.254638671875
0.25634765625	74.7457498112851	9.5947265625E-06	0.256988525390625
0.2587890625	74.7701498112235	9.686279296875E-06	0.259490966796875
0.26123046875	74.7945498111619	9.857177734375E-06	0.26190185546875
0.263671875	74.8189498111003	1.00189208984375E-05	0.264312744140625
0.26611328125	74.8433498110387	1.01043701171875E-05	0.2667236328125
0.2685546875	74.8677498109771	1.015625E-05	0.269195556640625
0.27099609375	74.8921498109155	1.02783203125E-05	0.271697998046875
0.2734375	74.9165498108539	1.048583984375E-05	0.274139404296875
0.27587890625	74.9409498107923	1.06231689453125E-05	0.27655029296875
0.2783203125	74.9653498107307	1.06842041015625E-05	0.279052734375
